minute,test_progress,s1_stress,s2_stress,s3_stress,s4_stress,s5_stress,s6_stress,s7_stress,s8_stress,s9_stress,s10_stress,avg_STRESS
138,0.7666666666666667,49.63179098525725,60.246213302070856,50.620878790097976,48.04299500824336,51.4793825829928,47.76540889344127,44.17547637561649,59.22990614889187,53.237725437912694,50.107436724886696,51.45372142494112
139,0.7722222222222223,46.74012214364645,60.195714687511895,48.14471987357277,46.41793148860467,49.34190749792575,49.44613850920147,44.95456087568224,64.41273445660873,53.16781472798477,52.83123315085081,51.565287741158954
140,0.7777777777777778,50.236835008320064,59.64567112102363,61.04684203779929,45.37752808793544,49.609459770416755,47.93451539170193,45.34747488639382,60.124480040537804,53.15711107518293,52.688233909577946,52.51681513288895
141,0.7833333333333333,46.11250250912235,59.27181133101081,49.31595173469418,47.736971564417196,49.03990364112192,47.38470878786404,42.44738609296437,59.21381604135238,51.95955364875541,48.88755618335873,50.13701615346614
142,0.7888888888888889,46.0911505323299,60.104915150912184,49.10282800654176,48.989084687775005,56.54898418956793,48.19274558493847,40.30686694397045,54.60139466912293,56.533816550038345,48.15511906649824,50.86269053816952
143,0.7944444444444444,52.25631366448129,61.60046504437227,49.788187269232516,55.113752472421766,56.45476757070711,47.9651630257473,43.57753865496596,51.75155827573504,54.21306681862972,47.969063198675194,52.068987599496815
144,0.8,51.30364060473976,61.434700714659904,51.59376920579041,49.63404501392487,54.80025183672969,48.61872363960945,46.1444450062345,54.08523116914764,52.81553572496953,47.52397839238103,51.795432130818675
145,0.8055555555555556,49.12478528373572,61.42966379731164,51.59716100035968,54.56256192870742,57.630805837153694,49.85626045952004,44.76498615125897,55.64048415010478,53.50933712235138,49.96567185842445,52.808171758892776
146,0.8111111111111111,46.208622520703265,58.2303356035234,56.91950884688921,47.86162255896949,55.33823870825057,50.39785455823821,43.61388151277884,56.41581161354808,51.545268396968055,50.487005217697394,51.70181495375665
147,0.8166666666666667,45.408872814556965,56.997639708520154,52.26045524171297,47.60864269985196,50.87933117794603,48.61003145291087,45.55250899668445,55.87333141630305,55.94225279219231,49.071638671778906,50.820470497245765
148,0.8222222222222222,48.09095643811515,61.51362584804803,51.30795953640516,46.17197628235031,48.165425488145836,50.789162816402175,44.956513098905056,53.33276358022645,54.574148324842135,48.1999936794922,50.710252509293255
149,0.8277777777777777,49.171945326518426,59.45837127274319,48.687976506490145,47.08875563490085,50.674263661502074,50.720889163375425,45.00973791744556,59.25583357384909,53.0439400780715,47.63361859023692,51.07453317251331
150,0.8333333333333334,46.84986713403919,62.00073855146891,49.41190551064589,47.60718159970751,53.18112743767811,49.04575417738348,43.91585432608529,56.287659810125284,54.14349502483662,46.849536837827806,50.92931204097981
151,0.8388888888888889,46.57230158143047,61.051279566075515,46.442325781044225,48.3076047950319,52.80099337860116,53.072199161209795,44.89711171547537,50.93338683899674,53.3248253065539,48.78520357618373,50.618723170060285
152,0.8444444444444444,45.02672189265684,60.71014633640534,45.94019260149549,47.97450567124815,56.56035167946002,50.81523665941783,44.586591403122576,48.114318420492644,54.82914903480678,54.191643802541115,50.87488575016468
153,0.85,45.55727946516419,60.87015349143284,46.56938264162784,51.276798598729584,57.325422083585124,50.832424202407985,44.83756240899479,49.900470074394626,52.79330433263138,50.12225776726535,51.00850550662338
154,0.8555555555555555,46.13276403455185,61.03917655766431,47.38006674908831,56.20514584698963,56.169667090056144,46.77052960983547,41.87266484456958,54.90693747268508,60.93938831908997,51.42622251691014,52.28425630414405
155,0.8611111111111112,48.22614714923002,60.821157356125916,42.56753347429811,66.79074628301929,55.513647823000305,53.33885236342122,50.435500264064444,56.35813892233574,53.620745848176064,49.91209522249461,53.75845647061658
156,0.8666666666666667,48.418567479551875,62.14406308339386,56.38891866036437,64.37750998745963,55.184791879451176,49.18441183895255,50.90690832361623,51.34216641392103,51.824813259877466,47.93806902723696,53.77102199538251
157,0.8722222222222222,50.20178887436051,61.11547768001717,49.36952870348202,57.990289024274716,55.15470497807822,48.44052037591777,51.90268810512214,48.72487816753321,54.11570167730909,43.032675357342065,52.004825294343696
158,0.8777777777777778,48.910463644561084,59.068778827580786,55.69266968008813,52.430954343587764,56.25515431824896,46.99244781526051,49.50739704728458,46.33513448561464,50.08211377990733,47.55427502288089,51.28293889650147
159,0.8833333333333333,48.99013403277465,61.36597365639625,49.51873670794134,47.688547935388385,56.315688096433796,47.58739534241713,45.65551494617083,46.28159735938748,53.510196421320295,46.37521233445856,50.32889968326888
160,0.8888888888888888,52.50860037019893,59.53817307514945,48.08583955998009,47.34866871438191,55.043275392930575,46.68143554581557,41.699851331889214,50.7107816363227,53.404178034743644,52.16003830363894,50.7180841965051
161,0.8944444444444445,49.624309966450134,61.63631354766053,46.39510875331047,47.27252012626723,54.242776109620046,48.61976599206688,46.96599196066584,45.96449916538276,52.77931940597163,48.088902676117755,50.15895077035133
162,0.9,51.02666726567321,65.68481477751818,48.99542031490153,48.58729593936388,56.147806403251955,49.6520046953984,42.00878860770595,51.57363316769639,48.6220888195013,51.008556721695044,51.33070767127058
163,0.9055555555555556,46.01872661013334,60.1891723466134,51.842478011081305,46.00776896180964,56.94657521663941,48.41508545897824,39.41597663866228,51.333422654231356,54.137793156496635,46.49530930234824,50.08023083569938
164,0.9111111111111112,44.57453974072859,60.12887655225015,50.495593214817255,48.24840104040873,55.30881260129008,48.9824791693508,46.347921856872205,49.38332546364429,54.34295166243152,49.11425189878717,50.69271532005808
165,0.9166666666666666,46.77781578950286,61.76285910152563,52.229945427030565,46.46036044644952,55.983384308710775,45.40226189351046,46.54097733686802,52.85701635292397,50.53388193398209,48.88567164735474,50.74341742378586
166,0.9222222222222224,45.40686243539585,60.39478653797843,51.391981156371436,48.15280019424421,56.16717545902538,48.264251494960654,46.072109595659434,45.057947687790396,52.61791164121022,49.48635011214166,50.30121763147777
167,0.9277777777777778,48.82857457628078,61.097750728467275,49.39491778467709,50.83185848706878,57.73094812074845,48.89100429412401,44.64243171051552,51.87131014280965,53.85773468283238,48.07925317670192,51.52257837042258
168,0.9333333333333332,48.10807716536294,59.7922170791066,56.972048819084314,51.3708356739322,55.025703310092716,47.720794786249336,45.57191978053365,54.04501436558052,51.65766983415005,47.90036482945843,51.81646456435508
169,0.9388888888888888,47.585753390264564,62.19936667123249,50.70650129754946,45.48897949553761,46.397425586422635,49.3828235175473,45.181671732091424,55.76520521592619,53.292417947641304,51.11934157869257,50.711948643290555
170,0.9444444444444444,47.00684712986311,59.30886193872471,48.20257116268925,48.60687435531937,53.02788110761886,50.09272017156446,44.592870872362546,51.3064237778407,52.308946317360295,53.79111031672491,50.82451071500682
171,0.95,53.47767800882567,58.01575156664495,47.852236194323815,41.8664972296854,56.32953027222975,48.22717579227572,48.81441365693092,58.949080802327444,51.88519604584849,46.14610817341381,51.15636677425059
172,0.9555555555555556,62.15108954320707,56.27651406597189,46.51063260774353,47.06642809587794,60.122731302476126,50.02690395124489,49.483360942761756,57.22397829792962,55.64460356920031,44.13606741541681,52.86423097918299
173,0.9611111111111112,49.938760662637584,59.14293952949658,45.76468344592744,49.881777899100804,60.27228714708417,48.68664911492531,45.166343567562286,55.729705682798304,52.88000862637471,47.52691297693773,51.49900686528449
174,0.9666666666666668,52.73496624229812,60.50627034083028,46.623913646835895,48.818704601106326,55.986410781878796,51.04011077604691,42.28034769723056,54.72463973201542,46.874594978742174,48.27433701901733,50.78642958160018
175,0.9722222222222222,50.20976837221383,58.21170260172878,53.01631008008936,51.350251379611166,49.90993036296455,48.14289422252375,42.17876489651384,51.394738195105276,50.02559037268541,45.448160337979175,49.98881108214151
176,0.9777777777777776,49.82134568434237,60.76994219591061,44.91108770697296,57.67298900748708,51.61749491471273,47.425220947503895,46.12249423651347,49.9108389515307,51.648706573085896,48.13904090144219,50.80391611195019
177,0.9833333333333332,46.22580303740094,59.04640677468668,44.55089903122006,52.48496117418161,56.10683293722943,46.65283663470577,47.12091585201501,57.72392767885251,55.69887027607439,49.20228851323333,51.48137419095997
178,0.9888888888888888,47.00476732365892,58.83716063254692,48.14062357251322,42.324086576578935,53.76612408553152,47.30278664263431,43.17213133557171,61.00523767841296,60.77324482000119,53.69084346710454,51.60170061345542
179,0.9944444444444444,52.00078232988258,61.62381150136957,55.034854735592255,54.3895171640522,51.94317730557251,47.57929537216908,40.812369432581484,55.636336854689205,52.97666634122248,53.03274960966931,52.50295606468008
180,1.0,51.77208573763758,58.90314033404286,54.49192169722473,54.30853034568489,51.56715206347538,45.377533793133495,49.66534113909544,49.04235720289426,52.76137129812265,46.683234599178064,51.45726682104894
